car_maker_name,car_segment_name,energy,body_style,code_age,age_years,log_total_vehicles
VOLKSWAGEN,Golf,HYB-ESS,BERLINE,Less than 1 year old,12.0,6.952260999277105
BMW,M6,DIES,COUPE,11 years and older,5.8,10.249144748763385
MERCEDES,Classe S,ESS,BERLINE,3 to 5 years old,11.4,2.388915791933896
MERCEDES,Classe E,ESS,BERLINE,2 years old,0.5,2.859072114939676
MERCEDES,Classe E,DIES,COUPE,2 years old,0.5,6.21889124490649
MERCEDES,Classe S,DIES,BERLINE,6 to 10 years old,11.4,2.766946960629812
AUDI,A4,DIES,BERLINE,3 to 5 years old,11.4,3.5254664668826345
MERCEDES,Classe E,DIES,BERLINE,Less than 1 year old,2.2,8.256655824189352
MERCEDES,Classe E,DIES,BERLINE,6 to 10 years old,2.9,2.1624910618303472
AUDI,A6,ESS,BREAK,11 years and older,11.9,4.9243000091625815
MERCEDES,Classe C,DIES,COUPE,11 years and older,9.8,10.146525591878694
MERCEDES,Classe E,ESS,COUPE,11 years and older,10.4,8.420533509209996
MERCEDES,Classe C,DIES,BREAK,11 years and older,9.6,5.966197776454747
MERCEDES,Classe E,DIES,BREAK,6 to 10 years old,10.9,4.792459086226645
BMW,Serie 7,DIES,BERLINE,2 years old,9.5,4.278483152474949
MERCEDES,Classe S,DIES,CABRIOLET,Less than 1 year old,11.1,1.237470155870548
PEUGEOT,Partner,ESS,UTILITAIRE,6 to 10 years old,1.6,4.068564711074974
MERCEDES,Classe E,DIES,BERLINE,3 to 5 years old,5.0,4.81276079256191
MERCEDES,Classe E,ESS,BERLINE,11 years and older,3.6,7.035423643287895
OPEL,Astra,DIES,COUPE,11 years and older,6.1,6.629365597662789
MERCEDES,Classe S,DIES,BERLINE,11 years and older,0.7,3.0990741463454263
MERCEDES,Classe C,DIES,BERLINE,6 to 10 years old,2.3,5.770064831573197
MERCEDES,Classe C,ESS,BERLINE,11 years and older,11.9,7.320702433679893
VOLKSWAGEN,Passat,DIES,COUPE,11 years and older,12.0,1.6086159712575512
MERCEDES,Classe C,DIES,CABRIOLET,3 to 5 years old,1.4,4.8439111348511155
MERCEDES,Classe E,ESS,BREAK,3 to 5 years old,10.1,1.605025338927411
BMW,Serie 4,DIES,BERLINE,3 to 5 years old,4.6,1.3510941648640213
VOLKSWAGEN,Golf,ESS,BERLINE,6 to 10 years old,11.8,1.740050801206726
MERCEDES,Classe A,ESS,BERLINE,6 to 10 years old,12.0,3.54192298040474
VOLKSWAGEN,Golf,DIES,BERLINE,1 year old,8.1,3.5951693874059423
OPEL,Astra,ESS,COUPE,11 years and older,6.8,3.8206240086215395
AUDI,A3,DIES,BERLINE,11 years and older,1.4,1.4874986253585325
MERCEDES,Classe E,DIES,BERLINE,11 years and older,12.0,5.958409635872305
AUDI,A8,HYB-ESS,BERLINE,11 years and older,10.8,3.6992115345599306
AUDI,A5,ESS,BERLINE,11 years and older,11.6,5.851654270429945
MERCEDES,Classe B,DIES,MONOSPACE,11 years and older,3.2,8.897431025719863
AUDI,A3,DIES,BERLINE,6 to 10 years old,10.1,4.693880727593951
RENAULT,Laguna,ESS,BERLINE,11 years and older,11.7,8.69567244820946
MINI,Mini,ESS,BERLINE,1 year old,0.9,2.5182501074926034
BMW,Serie 4,ESS,BERLINE,1 year old,7.6,1.5766637792504805
MERCEDES,Classe E,ESS,COUPE,3 to 5 years old,10.7,5.288147629503417
BMW,Serie 5,DIES,BERLINE,11 years and older,1.5,2.609624923295555
MERCEDES,Classe C,HYB-ESS,BREAK,11 years and older,10.8,6.195669220347258
CITROEN,C3,DIES,CABRIOLET,11 years and older,12.0,4.885826667869283
OPEL,Astra,ESS,CABRIOLET,6 to 10 years old,2.5,4.080684758084652
VOLKSWAGEN,Caddy,ESS,UTILITAIRE,3 to 5 years old,8.7,5.3135125344595515
MERCEDES,Classe C,ESS,BERLINE,6 to 10 years old,11.6,5.045204215457605
VOLKSWAGEN,Golf,DIES,BREAK,3 to 5 years old,2.5,1.5554093908821218
MERCEDES,Classe C,ESS,BREAK,3 to 5 years old,6.5,6.035452530036254
SKODA,Octavia,DIES,BERLINE,3 to 5 years old,9.7,6.885667984490943
AUDI,A6,HYB-ESS,BREAK,6 to 10 years old,1.4,3.7256585149510313
MERCEDES,Classe E,DIES,BERLINE,6 to 10 years old,2.8,6.383162228431589
MERCEDES,Classe E,ETH,BREAK,11 years and older,1.3,1.6802648469147323
MERCEDES,Classe E,ESS,BREAK,1 year old,0.6,6.6260534208458255
VOLKSWAGEN,Polo,ESS,BERLINE,11 years and older,1.8,2.992870432776428
MERCEDES,Classe C,DIES,COUPE,2 years old,1.9,1.2659989292358598
MERCEDES,Classe E,ESS,CABRIOLET,3 to 5 years old,10.0,2.4589524155047147
MERCEDES,Classe C,DIES,BERLINE,11 years and older,1.7,2.037989202341815
MERCEDES,Classe E,ESS,BREAK,6 to 10 years old,1.0,6.467666431677771
MERCEDES,Classe E,DIES,BERLINE,1 year old,11.8,3.1758755324337313
BMW,X3,ESS,SUV,11 years and older,12.0,3.945017346161819
OPEL,Astra,DIES,BERLINE,11 years and older,10.5,4.290128102487368
FIAT,Punto,ESS,BERLINE,11 years and older,3.2,5.620903782341822
MERCEDES,Classe E,ESS,BERLINE,2 years old,0.5,5.564891970685219
MERCEDES,Classe E,ESS,BREAK,6 to 10 years old,5.2,7.0981639119479425
AUDI,A4,DIES,BERLINE,11 years and older,7.0,7.087522791232455
RENAULT,Clio,DIES,BERLINE,3 to 5 years old,8.6,3.1515761439926866
MERCEDES,Classe E,DIES,CABRIOLET,11 years and older,3.3,4.433550994276608
HYUNDAI,Starex,ESS,UTILITAIRE,11 years and older,0.5,4.192126220721475
MINI,Clubman,DIES,BREAK,11 years and older,9.9,5.139118359845862
AUDI,A6,ESS-MHEV,BREAK,11 years and older,12.0,7.157817578757029
MERCEDES,Classe C,ESS,COUPE,3 to 5 years old,2.5,2.5869012245721743
BMW,M2,DIES,COUPE,3 to 5 years old,6.5,8.448185863451629
DACIA,Dokker,ESS,MONOSPACE,1 year old,0.6,7.263355151483282
SKODA,Yeti,ESS,SUV,11 years and older,9.1,2.450671506858254
SEAT,Ibiza,ESS,BREAK,6 to 10 years old,5.3,6.148003764455521
MERCEDES,Classe E,ESS,BERLINE,3 to 5 years old,1.6,6.597752432845537
MERCEDES,Classe S,DIES,BERLINE,6 to 10 years old,0.9,8.832808417665003
BMW,X7,ESS,SUV,11 years and older,0.6,3.026652877233772
VOLKSWAGEN,Passat,ESS,BREAK,11 years and older,4.5,5.254038533114095
HYUNDAI,i30,ESS,BERLINE,11 years and older,10.0,3.947090632947808
MERCEDES,Classe E,DIES,BREAK,11 years and older,1.5,5.065656086801692
MERCEDES,Classe C,ESS,BERLINE,11 years and older,5.8,3.07097655178927
MERCEDES,Classe E,DIES,BERLINE,3 to 5 years old,7.3,5.371449508419953
MERCEDES,Classe C,ESS,BERLINE,1 year old,12.0,10.115744417935925
PEUGEOT,308,DIES,BREAK,6 to 10 years old,6.8,9.134169382536017
MINI,Mini,ESS,BERLINE,2 years old,2.5,2.051132932393223
MERCEDES,Classe E,DIES,CABRIOLET,3 to 5 years old,11.2,3.3975809375662305
AUDI,Q7,DIES,SUV,6 to 10 years old,7.3,6.628480771350289
AUDI,A3,ESS,BERLINE,3 to 5 years old,10.5,3.8244288473934756
RENAULT,Clio,ELEC,BREAK,2 years old,0.7,3.394391893484017
MERCEDES,Classe E,ESS,BREAK,11 years and older,2.3,3.992263913156073
MERCEDES,Classe E,ESS,COUPE,11 years and older,12.0,9.701346197211013
MERCEDES,Classe E,ESS,CABRIOLET,6 to 10 years old,5.4,3.778399579797581
MERCEDES,Classe E,ESS,BERLINE,3 to 5 years old,9.9,3.750480453196243
MINI,Mini,DIES,BERLINE,6 to 10 years old,11.7,5.376790932359901
MERCEDES,Classe C,DIES,BERLINE,3 to 5 years old,8.7,5.307111849755864
VOLKSWAGEN,Passat,DIES,COUPE,6 to 10 years old,8.8,1.5010406184953293
DACIA,Dokker,ESS,MONOSPACE,11 years and older,11.7,8.952845632329748
CITROEN,C5 Aircross,DIES,SUV,1 year old,4.1,3.7866451325491983
MERCEDES,Classe E,ESS,BERLINE,11 years and older,1.5,5.101792813674314
BMW,Serie 8,ESS,BERLINE,3 to 5 years old,4.8,4.604336845378653
SUZUKI,Swift,DIES,BERLINE,6 to 10 years old,12.0,6.924003350019946
VOLKSWAGEN,Passat,ETH,COUPE,6 to 10 years old,10.7,7.998757581287158
MERCEDES,Classe E,ESS,COUPE,11 years and older,9.1,6.189222960714093
MERCEDES,Classe E,DIES,BERLINE,11 years and older,8.8,6.815322338497731
OPEL,Astra,DIES,BERLINE,6 to 10 years old,1.1,4.379581346789767
PEUGEOT,308,ESS,BERLINE,2 years old,0.7,6.976543305931632
CITROEN,C-Elysee,ELEC,BERLINE,11 years and older,7.3,1.4636740010095892
MERCEDES,Classe C,ESS,CABRIOLET,1 year old,11.4,4.942519611855234
SKODA,Octavia,ESS,BERLINE,6 to 10 years old,10.5,3.2684744498865417
TOYOTA,Camry,DIES,BERLINE,1 year old,8.3,3.1661519521464543
TOYOTA,Corolla,ESS,BERLINE,Less than 1 year old,11.9,4.296024884220498
AUDI,A4,ESS,BERLINE,6 to 10 years old,11.8,1.611361648259651
MERCEDES,Classe E,DIES,BERLINE,11 years and older,11.9,2.5661645819282555
MERCEDES,Classe E,ESS,BREAK,11 years and older,10.4,6.498509745168681
AUDI,A1,ESS,BERLINE,3 to 5 years old,9.7,2.1330986818776716
FIAT,Grande Punto,ESS,BERLINE,11 years and older,9.9,2.691422107110338
RENAULT,Kangoo,ESS,SUV,6 to 10 years old,11.5,7.609584140316848
MERCEDES,Classe E,ESS,BERLINE,11 years and older,11.9,3.5718678500915795
SKODA,Octavia,ESS,BREAK,1 year old,2.1,10.556959113639067
OPEL,Astra,ESS,BERLINE,2 years old,0.5,8.375614038975431
CITROEN,Berlingo,HYB-ESS,MONOSPACE,3 to 5 years old,7.1,3.977680455109722
AUDI,Q3,DIES,SUV,11 years and older,12.0,1.4061734375573063
HYUNDAI,Kona,ESS,SUV,11 years and older,2.7,5.986239687277244
VOLKSWAGEN,Crafter,DIES,UTILITAIRE,1 year old,6.7,6.387701490916863
RENAULT,Megane,DIES,BERLINE,Less than 1 year old,8.8,8.60900904163339
RENAULT,Megane,ESS,CABRIOLET,6 to 10 years old,4.0,8.583540286251097
AUDI,A4,DIES,CABRIOLET,6 to 10 years old,4.4,3.45563613948741
OPEL,Crossland X,ESS,SUV,3 to 5 years old,9.7,3.3886692514711907
FORD,Focus,DIES,BERLINE,1 year old,0.6,3.782635095092262
MERCEDES,Classe E,DIES,BERLINE,11 years and older,7.4,7.348206683014788
MERCEDES,Classe S,ESS,BERLINE,2 years old,8.6,6.085953907037501
MERCEDES,Classe E,DIES,BREAK,3 to 5 years old,8.8,8.087032680021943
MERCEDES,Classe C,ESS,BERLINE,6 to 10 years old,1.8,1.8792638140652813
MERCEDES,Classe E,ESS-MHEV,BERLINE,11 years and older,7.6,7.466577798445819
RENAULT,Megane,ESS,BREAK,6 to 10 years old,4.8,4.670546392709158
MERCEDES,Classe C,ESS,BREAK,6 to 10 years old,11.9,5.815169641173359
BMW,M3,DIES,BERLINE,11 years and older,8.2,1.6210399629788537
HYUNDAI,Kona,ESS,SUV,6 to 10 years old,4.9,8.765426335001445
AUDI,A3,DIES,BERLINE,11 years and older,4.3,9.123315137996308
BMW,Serie 4,DIES,BERLINE,3 to 5 years old,11.6,1.8756159994014492
MINI,Mini,ESS,CABRIOLET,1 year old,0.9,2.170776599983115
RENAULT,Megane,HYB-ESS,COUPE,11 years and older,3.4,3.2717669236126117
FIAT,500,ESS,BERLINE,3 to 5 years old,0.8,10.546318616309339
CITROEN,C3,DIES,BERLINE,11 years and older,0.6,3.7495017106128614
MERCEDES,Classe S,DIES,CABRIOLET,Less than 1 year old,0.6,6.340124536985834
MERCEDES,Classe C,DIES,BREAK,11 years and older,0.7,6.451560768901307
MERCEDES,Classe E,DIES,COUPE,Less than 1 year old,10.9,4.270068239126099
AUDI,A8,ESS,BERLINE,11 years and older,0.6,6.302454904527435
RENAULT,Megane,DIES,BERLINE,3 to 5 years old,1.3,3.7182798066192584
MERCEDES,Classe S,DIES,COUPE,3 to 5 years old,11.9,5.314495704803547
MINI,Mini,DIES,BERLINE,6 to 10 years old,11.1,11.12836837080058
MERCEDES,Classe C,DIES,BERLINE,6 to 10 years old,11.4,1.3459172183135277
MERCEDES,Classe C,DIES,BREAK,11 years and older,2.3,7.512964753650905
MERCEDES,Classe C,DIES,BERLINE,11 years and older,9.7,3.6475885142254016
MERCEDES,Classe A,DIES,BERLINE,6 to 10 years old,11.3,8.788163417666905
VOLKSWAGEN,Touareg,ELEC,SUV,11 years and older,11.3,7.823506980268078
MERCEDES,Classe E,DIES,CABRIOLET,Less than 1 year old,7.2,9.59501409572362
BMW,Serie 6,DIES,BERLINE,11 years and older,10.0,1.1057301491038956
RENAULT,Megane,DIES,CABRIOLET,3 to 5 years old,2.6,4.508862102428884
MERCEDES,Classe E,ESS,BERLINE,3 to 5 years old,11.2,5.054256233626069
MERCEDES,Classe C,DIES,BREAK,11 years and older,9.6,8.799903519328906
MERCEDES,Classe E,ESS,COUPE,Less than 1 year old,11.9,6.733927837501324
BMW,Serie 8,ESS,BERLINE,11 years and older,7.2,5.659087636614452
AUDI,A4,ESS,BERLINE,6 to 10 years old,12.0,3.040558887778828
MERCEDES,Classe E,ESS,BERLINE,11 years and older,9.4,3.037712063218553
MERCEDES,Classe C,DIES,BERLINE,Less than 1 year old,6.2,9.681787958295361
MERCEDES,Classe E,ESS,BERLINE,3 to 5 years old,5.4,3.155038339348195
MERCEDES,Classe B,ESS,MONOSPACE,11 years and older,0.6,8.061598524353974
RENAULT,Clio,ESS,BERLINE,1 year old,9.5,2.55521435435248
MITSUBISHI,Outlander,HYB-ESS,SUV,11 years and older,5.0,6.0432646242776755
MERCEDES,Classe E,ETH,BERLINE,3 to 5 years old,0.8,7.205182363452729
AUDI,A3,ESS,BERLINE,6 to 10 years old,11.6,5.626542865448253
AUDI,A6,ESS,BERLINE,2 years old,5.5,3.918600147356363
VOLKSWAGEN,Golf,ESS,BREAK,6 to 10 years old,12.0,7.0692339196992755
PEUGEOT,308,ESS,BERLINE,6 to 10 years old,3.8,2.307627408595379
VOLKSWAGEN,Passat,DIES,BREAK,11 years and older,11.5,9.643197631532539
PEUGEOT,308,DIES,BERLINE,6 to 10 years old,11.5,9.595550179073623
AUDI,A4,DIES,BERLINE,1 year old,5.2,4.559326411346707
SEAT,Altea,ESS,MONOSPACE,3 to 5 years old,5.8,3.5500609830873247
MERCEDES,Classe E,ESS,CABRIOLET,11 years and older,4.9,2.994438880770076
MERCEDES,Classe E,ELEC,BERLINE,11 years and older,0.5,9.316466483669604
MERCEDES,GLB,ESS,SUV,Less than 1 year old,0.9,3.676708941085849
MERCEDES,Classe E,DIES,COUPE,3 to 5 years old,9.0,3.6219160870216847
PEUGEOT,3008,DIES,SUV,11 years and older,4.7,2.74602572250701
MERCEDES,Classe E,ESS,BREAK,11 years and older,7.4,5.143300053796318
MERCEDES,Classe E,DIES,BERLINE,11 years and older,0.5,2.0708714730801283
SEAT,Leon,ESS,BREAK,6 to 10 years old,11.9,8.123764830398812
SEAT,Leon,ESS,BERLINE,11 years and older,7.1,8.569982270375478
AUDI,A4,ESS,CABRIOLET,11 years and older,11.6,3.662947660722158
MERCEDES,Classe A,DIES,BERLINE,1 year old,1.2,7.046937362701018
OPEL,Astra,HYB-ESS,BREAK,Less than 1 year old,10.8,8.33094003238798
MERCEDES,Classe E,DIES,CABRIOLET,6 to 10 years old,5.4,1.569836845655521
NISSAN,Qashqai,DIES,SUV,3 to 5 years old,8.7,6.942795485100901
RENAULT,Megane,ESS,CABRIOLET,6 to 10 years old,12.0,3.861827985064793
OPEL,Insignia,DIES,BERLINE,6 to 10 years old,8.5,3.6127821770178477
AUDI,A4,DIES,BERLINE,2 years old,4.8,7.750461055204824
OPEL,Astra,DIES,CABRIOLET,11 years and older,9.4,6.906303615842924
MERCEDES,Classe E,DIES,BERLINE,3 to 5 years old,5.4,4.9318432958953355
JEEP,Compass,DIES,SUV,6 to 10 years old,4.2,3.347100200635957
MERCEDES,Classe C,DIES,BERLINE,3 to 5 years old,7.7,4.329419684738799
MERCEDES,Classe E,ESS,CABRIOLET,3 to 5 years old,10.7,1.0562309799514296
HYUNDAI,i30,DIES,BERLINE,6 to 10 years old,1.9,7.776320070536
MERCEDES,Classe C,DIES,BREAK,3 to 5 years old,0.8,3.916338639127831
MERCEDES,Classe E,DIES,BERLINE,6 to 10 years old,7.2,3.414757700055466
SEAT,Toledo,DIES,BERLINE,6 to 10 years old,11.9,7.0234956419602055
MERCEDES,Classe E,DIES,COUPE,11 years and older,7.0,6.705289044119584
TOYOTA,Avensis,ESS,BERLINE,6 to 10 years old,12.0,6.904512998591615
RENAULT,Megane,HYB-ESS,BERLINE,11 years and older,2.6,6.2474724508651915
MERCEDES,Classe E,ESS,BERLINE,1 year old,11.5,4.902014447523784
MERCEDES,Classe C,ESS,BREAK,11 years and older,3.4,1.4402927602420477
MERCEDES,Classe E,DIES,CABRIOLET,Less than 1 year old,0.6,5.093560500384286
SKODA,Superb,ESS,BERLINE,6 to 10 years old,0.5,4.860443792723328
VOLKSWAGEN,Polo,DIES,BERLINE,11 years and older,7.3,2.1368383357569227
AUDI,A5,ESS,CABRIOLET,3 to 5 years old,9.4,6.222402764915418
MERCEDES,Classe C,ESS,BERLINE,3 to 5 years old,2.4,6.649043300430258
MERCEDES,Classe E,DIES,BERLINE,6 to 10 years old,0.6,6.444138271551416
MERCEDES,Classe C,DIES,BERLINE,1 year old,8.9,4.793588306498777
MERCEDES,Classe E,DIES,BREAK,6 to 10 years old,4.6,4.534411703364192
MITSUBISHI,Colt,ESS,BERLINE,11 years and older,4.3,2.9554234553897833
MERCEDES,Classe C,ESS,BERLINE,11 years and older,1.0,1.8366670693255163
RENAULT,Laguna,DIES,BERLINE,11 years and older,0.7,2.0051431977941707
VOLKSWAGEN,New Beetle,DIES,CABRIOLET,Less than 1 year old,1.2,3.254824432965445
NISSAN,Qashqai,DIES,SUV,6 to 10 years old,10.2,1.2007793801929856
MERCEDES,Classe E,DIES,BREAK,3 to 5 years old,6.0,6.486985090435058
MERCEDES,Classe C,DIES,BERLINE,3 to 5 years old,0.6,5.990416970428054
MERCEDES,Classe B,ESS,MONOSPACE,Less than 1 year old,1.4,7.949935299482327
MERCEDES,Classe C,DIES,BREAK,11 years and older,4.4,10.343714625342828
VOLKSWAGEN,Passat,ESS,BERLINE,11 years and older,12.0,7.176053724504862
BMW,Serie 3,DIES,BREAK,6 to 10 years old,7.5,7.1163268466461
MERCEDES,Classe E,DIES,BERLINE,11 years and older,2.3,3.40378304441142
JEEP,Patriot,ESS,SUV,1 year old,0.6,2.897582182742844
MERCEDES,Classe C,ESS,BREAK,6 to 10 years old,10.5,10.12731223439426
RENAULT,Scenic,ESS,SUV,2 years old,7.0,4.24666987271531
AUDI,A8,ESS,BERLINE,2 years old,0.9,7.761443158055947
VOLKSWAGEN,Passat,ESS,BERLINE,6 to 10 years old,11.0,3.561116208081102
HONDA,Civic,ESS,BERLINE,11 years and older,5.2,6.317496673829922
MERCEDES,Classe E,ESS,BERLINE,11 years and older,0.6,2.7287572595734098
RENAULT,Megane,DIES,BREAK,Less than 1 year old,11.3,7.571163380821194
DACIA,Logan,ESS,BERLINE,1 year old,10.9,7.34149613791234
VOLKSWAGEN,Polo,ESS,BERLINE,11 years and older,5.2,5.4040588695300125
VOLVO,XC60,HYB-ESS,SUV,11 years and older,9.1,5.388599135466219
VOLKSWAGEN,Polo,CNG,BERLINE,Less than 1 year old,4.2,9.453336415106072
SEAT,Leon,ESS,BREAK,2 years old,6.3,2.7190567632261056
BMW,X3,DIES,SUV,6 to 10 years old,11.9,5.958367031303407
SEAT,Toledo,ESS,BERLINE,1 year old,0.8,4.333752813358022
PEUGEOT,308,ESS,BERLINE,6 to 10 years old,9.9,7.901701827077752
BMW,X2,HYB-ESS,SUV,2 years old,2.1,5.338770544881151
RENAULT,Clio,ESS,BREAK,6 to 10 years old,6.8,1.6358798869027797
MERCEDES,Classe E,DIES,COUPE,11 years and older,10.1,4.670791104268637
MERCEDES,Classe E,ESS,BERLINE,11 years and older,11.8,5.8895278279434375
VOLKSWAGEN,Polo,ESS,BERLINE,11 years and older,12.0,2.26872103765493
VOLKSWAGEN,Golf,ESS-MHEV,BERLINE,Less than 1 year old,0.7,6.1081053750099015
MERCEDES,Classe C,CNG,CABRIOLET,11 years and older,0.6,2.5844560754538466
MAZDA,6,DIES,BERLINE,11 years and older,5.3,3.2534184208363524
FIAT,Punto,DIES,BERLINE,1 year old,10.0,4.789159543635287
VOLKSWAGEN,Golf,ESS,BREAK,11 years and older,11.5,6.239144063938219
MERCEDES,Classe E,DIES,BERLINE,11 years and older,11.9,6.207802344550714
MERCEDES,Classe E,ESS,BREAK,2 years old,0.7,6.315838932116275
DACIA,Logan,DIES,BREAK,3 to 5 years old,4.2,2.3717368694412118
VOLKSWAGEN,T-Roc,ESS,SUV,11 years and older,8.0,5.294502137968294
RENAULT,Clio,ESS,BREAK,11 years and older,9.3,4.126049342540313
RENAULT,Kangoo,DIES,SUV,Less than 1 year old,5.7,5.7600240984746005
MERCEDES,Classe C,ESS,CABRIOLET,6 to 10 years old,10.1,4.37064887130939
MERCEDES,Classe E,ESS,CABRIOLET,1 year old,0.5,3.8548883087251493
MERCEDES,Classe E,ESS,BREAK,2 years old,11.3,2.650011736959918
BMW,Serie 3,ESS,BERLINE,11 years and older,10.2,10.96602361020796
AUDI,A4,ESS,CABRIOLET,6 to 10 years old,12.0,9.320974940378859
CITROEN,Berlingo,DIES,MONOSPACE,3 to 5 years old,9.7,6.491583480998566
SKODA,Octavia,ESS,BREAK,11 years and older,2.0,4.2282613183828035
PEUGEOT,3008,DIES,SUV,6 to 10 years old,5.6,10.277971825254019
AUDI,A4,DIES,BERLINE,6 to 10 years old,10.5,3.431800985135368
VOLKSWAGEN,Polo,ESS,BERLINE,1 year old,1.4,4.401034707436468
SEAT,Leon,DIES,BREAK,2 years old,1.6,3.577281197142013
VOLKSWAGEN,Crafter,ESS,UTILITAIRE,6 to 10 years old,11.7,4.150812661878065
RENAULT,Megane,ELEC,BREAK,3 to 5 years old,2.8,9.099411054838647
MERCEDES,Classe E,ESS,BERLINE,11 years and older,7.6,6.936285962514839
MERCEDES,Classe B,ESS,MONOSPACE,3 to 5 years old,3.3,6.696022391175097
MERCEDES,Classe E,DIES,BERLINE,2 years old,4.4,4.316171848386792
VAUXHALL,Astra,DIES,COUPE,6 to 10 years old,6.2,4.2938432504229205
FORD,Focus,DIES,BERLINE,2 years old,1.1,8.414501796197227
AUDI,A6,ESS,BERLINE,6 to 10 years old,0.6,4.16286108544044
CITROEN,Jumper,ESS,UTILITAIRE,Less than 1 year old,0.5,3.6550977807436906
VOLKSWAGEN,T-Cross,ESS,SUV,6 to 10 years old,3.0,3.2176533586822513
BMW,Serie 3,DIES,BERLINE,11 years and older,4.1,6.311801803963219
CITROEN,Berlingo,ESS-MHEV,UTILITAIRE,11 years and older,0.8,1.6057174080477417
MERCEDES,Classe E,ESS,COUPE,2 years old,0.6,2.1703581550392035
MERCEDES,Classe C,DIES,COUPE,2 years old,11.3,8.735233848776986
MERCEDES,Classe E,ESS,BERLINE,1 year old,0.5,1.7863332705464567
MERCEDES,Classe C,DIES,BERLINE,2 years old,0.8,5.923038484012694
SEAT,Ibiza,DIES,BREAK,11 years and older,11.8,9.343722078921255
RENAULT,Kangoo,ESS,UTILITAIRE,6 to 10 years old,10.8,6.387048329450941
MERCEDES,Classe E,ESS,BERLINE,6 to 10 years old,11.8,4.198571903749181
AUDI,A4,ESS,BREAK,3 to 5 years old,11.4,8.428035340650025
CITROEN,C5,ESS,BERLINE,11 years and older,0.8,3.2943155416130416
MERCEDES,Classe E,DIES,CABRIOLET,6 to 10 years old,2.8,4.016052095368009
MERCEDES,Classe E,DIES,BREAK,1 year old,10.6,5.333040726617946
OPEL,Astra,ESS,COUPE,2 years old,1.5,4.186402648237468
RENAULT,Clio,DIES,BERLINE,Less than 1 year old,0.6,1.4347612993844228
MERCEDES,Classe E,DIES,BREAK,11 years and older,11.9,7.624351154804116
MINI,Mini,DIES,CABRIOLET,1 year old,0.6,2.3817602350978886
RENAULT,Clio,HYB-ESS,BERLINE,2 years old,0.5,1.194922589330584
MERCEDES,Classe C,DIES,BERLINE,2 years old,0.8,9.069479993710225
MERCEDES,Classe E,ESS,COUPE,11 years and older,0.9,7.783512223446705
VOLKSWAGEN,Polo,ESS-MHEV,BERLINE,3 to 5 years old,11.9,5.8509101020037155
ALFA ROMEO,Stelvio,CNG,SUV,2 years old,2.2,7.055355328871869
MERCEDES,Classe E,ESS,BREAK,3 to 5 years old,11.5,5.866818210158899
MERCEDES,Classe E,DIES,BERLINE,11 years and older,6.9,3.1682276388269415
BMW,X6,ESS,SUV,3 to 5 years old,6.2,8.547399019720096
MERCEDES,Classe E,DIES,BREAK,11 years and older,7.2,7.26093455243499
FORD,Focus,ESS,BREAK,11 years and older,2.9,3.8019630298424714
PEUGEOT,3008,DIES,SUV,1 year old,1.7,6.082137255577923
MERCEDES,Classe A,ESS,BERLINE,11 years and older,11.7,6.541960568756053
RENAULT,Laguna,DIES,COUPE,6 to 10 years old,8.8,4.410471194968853
MERCEDES,Classe GLK,ESS,SUV,6 to 10 years old,12.0,3.8648873561491213
MERCEDES,Classe E,ESS,BERLINE,11 years and older,9.5,5.736622043106512
AUDI,A5,DIES,BERLINE,11 years and older,4.2,6.34556550447801
MERCEDES,Classe E,DIES,CABRIOLET,6 to 10 years old,4.1,6.567894144327177
OPEL,Insignia,ESS,BERLINE,3 to 5 years old,8.1,6.308747842829564
MERCEDES,Classe C,ESS,BERLINE,3 to 5 years old,11.9,5.599754021140964
MERCEDES,Classe E,ESS,COUPE,6 to 10 years old,11.8,1.4943217208188893
CITROEN,Berlingo,ESS,UTILITAIRE,2 years old,7.9,2.629012815653053
PEUGEOT,3008,ESS,SUV,3 to 5 years old,4.3,3.223329191494214
MERCEDES,Classe C,DIES,BERLINE,11 years and older,11.4,9.690019743839153
FORD,Focus,DIES,BERLINE,2 years old,7.3,6.377251740560727
BMW,Serie 3,ESS,BREAK,3 to 5 years old,1.6,4.310622307280773
RENAULT,Megane,HYB-ESS,COUPE,2 years old,6.6,9.688751261990948
MERCEDES,Classe E,HYB-ESS,COUPE,3 to 5 years old,1.9,2.847532622323646
MERCEDES,Classe E,ESS,BERLINE,1 year old,8.4,7.60556362547269
RENAULT,Megane,ESS-MHEV,BERLINE,11 years and older,1.2,6.739039985898112
RENAULT,Megane,DIES,CABRIOLET,1 year old,0.5,5.797824550164478
VOLKSWAGEN,Golf,ESS,BERLINE,2 years old,8.3,1.5801056775309306
MERCEDES,Classe E,DIES,COUPE,6 to 10 years old,9.6,5.712621947840968
MERCEDES,Classe S,ESS,BERLINE,6 to 10 years old,10.8,3.461125362873922
BMW,Serie 6,ESS,BERLINE,11 years and older,7.7,5.275061924807714
